id	ER-ERR1084806_PE	ER-ERR1084805_PE	ER-ERR1084765_PE	ER-ERR1084764_PE	TN-ERR1084799_PE	TN-ERR1084798_PE	TN-ERR1084768_PE	TN-ERR1084766_PE
Group	ER	ER	ER	ER	TN	TN	TN	TN
ENSMUSG00000025789	0	2	0	0	0	0	0	0
ENSMUSG00000025964	2	0	1	0	0	2	1	0
ENSMUSG00000026158	1	0	0	2	1	1	0	11
ENSMUSG00000026222	1.6	8	3.84	0	2.79	5	4.01	1.5
ENSMUSG00000026457	0	0	0	1	0	0	0	0
ENSMUSG00000026463	0	0	0	0	0	0	0	1
ENSMUSG00000026586	5	54	11	9	17	21	6	28.87
ENSMUSG00000027408	0	1	0	0	0	0	0	1
ENSMUSG00000027887	0	0	0	0	0	1	0	0
ENSMUSG00000027889	2	7	12	4	4	3	1	6
ENSMUSG00000028126	2	1	1	0	1	0	0	2
ENSMUSG00000028524	0	0	0	0	0	0	0	1
ENSMUSG00000028568	32	100	72	38	61	59	32	116
ENSMUSG00000028977	0	0	2	0	0	0	0	1
ENSMUSG00000029335	2	25	5	0	2	25	5	0
ENSMUSG00000029580	0	0	0	1	0	0	0	1
ENSMUSG00000029621	0	0	0	0	0	0	0	1
ENSMUSG00000030055	0	0	0	0	1	0	0	0
ENSMUSG00000030244	0	0	0	0	0	1	0	0
ENSMUSG00000030325	3	4.1	2	0	0	3	0	0
ENSMUSG00000030361	0	0	0	1	0	0	0	0
ENSMUSG00000030471	0	0	0	0	0	0	0	1
ENSMUSG00000030554	0	1	0	0	0	1	0	0
ENSMUSG00000030629	4	3	1	5	0	3	0	10
ENSMUSG00000030722	0	0	0	0	0	0	0	1
ENSMUSG00000030731	0	1	0	0	0	0	0	0
ENSMUSG00000030798	1	2	1	3	1	5	2	14
ENSMUSG00000031065	0	0	0	0	0	0	0	1
ENSMUSG00000031242	0	0	2	1	0	0	1	2
ENSMUSG00000031352	0	0	0	0	0	0	0	4
ENSMUSG00000031355	2	2	3	2	1	0	0	1
ENSMUSG00000031370	1	2	1	0	0	0	0	2
ENSMUSG00000031489	1	67	20	0	0	0	2	0
ENSMUSG00000031789	0	0	0	0	0	0	1	0
ENSMUSG00000031972	0	0	0	62	1	7	1	0
ENSMUSG00000032006	1	0	0	0	0	0	0	0
ENSMUSG00000032231	19	73	39	24	28	47	45	152
ENSMUSG00000032243	2	19	11	3	8	7	10	1
ENSMUSG00000032399	8	18	9	8	6	14	4.91	56
ENSMUSG00000032487	0	7	0	0	9	3	0	12
ENSMUSG00000032562	0	0	0	0	0	0	0	87
ENSMUSG00000033029	0	9.72	0	1.16	1.24	9.28	1.91	0
ENSMUSG00000033039	24	92.28	49	36.84	24.76	49.72	19.09	80
ENSMUSG00000033825	0	2	0	0	0	1	0	3
ENSMUSG00000034634	4	52	1	1	6	0	0	0
ENSMUSG00000034781	0	0	0	0	0	0	0	1
ENSMUSG00000034902	0	4	2	2	2	2	1	1
ENSMUSG00000034957	0	0	0	0	0	0	0	1
ENSMUSG00000035133	2	2	1	2	0	1	0	1
ENSMUSG00000035569	0	4	2	0	1	4	3	1
ENSMUSG00000035601	1	1	1	0	0	0	0	0
ENSMUSG00000035770	0	0	0	0	0	0	0	1
ENSMUSG00000035783	12	21	10	4	7	2	9	2
ENSMUSG00000035934	0	2	7	2	0	2	2	1
ENSMUSG00000036139	0	0	0	0	0	0	0	1
ENSMUSG00000036144	0	0	1	0	0	0	0	0
ENSMUSG00000036856	1	41	4	1	7	3	0	1
ENSMUSG00000037440	0	0	0	0	1	0	0	0
ENSMUSG00000037742	0	2.94	2	0.99	3	3.58	1	0
ENSMUSG00000037902	1	34	6	3	10	17	0	1
ENSMUSG00000038210	0	1	0	0	2	0	27.07	3
ENSMUSG00000038227	0	2	0	1	0	3	15	10
ENSMUSG00000038253	0	2	0	1	0	11	102.2	45.22
ENSMUSG00000038692	0	3	0	1	1	2	0	0
ENSMUSG00000038700	5.05	2.18	3	1	1.01	4.5	1	5.8
ENSMUSG00000038738	1	0	0	0	0	0	1	0
ENSMUSG00000038775	26	36	13	0	1	2	1	2
ENSMUSG00000038965	7.51	19.02	12.12	13.59	15.2	8.6	5.9	33.32
ENSMUSG00000038982	0	0	1	1	0	0	0	0
ENSMUSG00000038991	0	1	0	0	0	0	0	2
ENSMUSG00000039307	0	2	1	0	1	0	0	1
ENSMUSG00000039607	3	6	6	2	5	2	0	3
ENSMUSG00000040009	0	4	0	0	2	2	1	0
ENSMUSG00000040479	3	14	12	7	3	7	3	10
ENSMUSG00000040562	0	0	0	0	0	1	0	0
ENSMUSG00000042499	0	0	0	0	0	3	4	5
ENSMUSG00000043091	0	0	0	0	2	2.62	0	2
ENSMUSG00000043219	0	0	0	0	0	6	33	5
ENSMUSG00000043346	4	10	6	4	5	4	3	8
ENSMUSG00000044068	21	51	49	26	28	36	15	62.87
ENSMUSG00000044629	1	1	0	0	0	0	0	1
ENSMUSG00000044712	0	0	1	0	0	0	0	0
ENSMUSG00000045455	7	10.87	0	0.88	8	14	3	16.77
ENSMUSG00000045502	5	18	11	3	2	4	2	387
ENSMUSG00000045826	6	10	2	0	13	0	1	0
ENSMUSG00000046561	0	0	0	0	0	0	0	1
ENSMUSG00000046768	0	0	0	0	0	0	0	5
ENSMUSG00000047497	0	5	2	3	6	5	1	4
ENSMUSG00000048007	0	5.13	12	5.12	0	0	0	5.23
ENSMUSG00000048040	0	5.21	0	0	2	0	1	0
ENSMUSG00000048355	10	47.79	5	5	0	3	0	4
ENSMUSG00000049565	3	4	0	0	1	2	0	0
ENSMUSG00000049775	2	7	1	0	5	12	6	5
ENSMUSG00000050368	0	1	0	4	0	0	4	17
ENSMUSG00000051111	0	0	0	0	0	1	0	0
ENSMUSG00000051355	18	20	21	22	17	14	6.72	50.4
ENSMUSG00000051650	48	201	184	130	95	103	121.17	283.93
ENSMUSG00000051853	0	0	0	0	0	1	0	0
ENSMUSG00000052861	0	17	0	0	3	3	0	1
ENSMUSG00000053279	0	0	0	0	0	0	0	1
ENSMUSG00000053475	0	1	2	1	0	2	0	0
ENSMUSG00000053477	7	40	16	14	28	16	10	45
ENSMUSG00000054893	0	0	0	0	0	0	0	1
ENSMUSG00000055093	1	0	0	0	1	0	0	1.5
ENSMUSG00000055917	0	1	0	0	0	0	0	0
ENSMUSG00000056054	3	5	1	13	6	2	0	4134
ENSMUSG00000056468	0	0	0	0	0	0	1	0
ENSMUSG00000056481	0	1	1	0	0	2	0	2
ENSMUSG00000057143	0	1	0	0	0	0	0	0
ENSMUSG00000058838	0	0	0	0	0	0	0	1.5
ENSMUSG00000059005	0	0	1	0	1	0	0	0
ENSMUSG00000059430	0	7	4	2	1	0	6	1
ENSMUSG00000060128	0	0	1	0	1	0	1	0
ENSMUSG00000060183	119	32	0	0	11	2	1	1
ENSMUSG00000060568	0	4	0	0	3	0	0	1
ENSMUSG00000060743	0	0.91	0	0	1	0	2	11
ENSMUSG00000060904	0	0	0	0	0	0	0	1
ENSMUSG00000061232	3	2	0	0	0	0	0	0
ENSMUSG00000061852	0	5.32	0.6	0	1.21	0	0	0
ENSMUSG00000061859	0	0	0	1	0	0	0	0
ENSMUSG00000062082	2	21	0	0	19	0	1	0
ENSMUSG00000062345	0	7	0	0	104	199	41	496
ENSMUSG00000062511	0	0	0	0	0	1	0	0
ENSMUSG00000062647	0	1.63	25.1	0	5.19	2.02	0	4
ENSMUSG00000062825	0	0	0	0	1	0	0	1
ENSMUSG00000062933	0	0	1	0	0	0	0	0
ENSMUSG00000064137	0	0	0	0	0	0	0	1
ENSMUSG00000064208	0	0	0	0	0	0	0.37	0
ENSMUSG00000066538	0	0	0	0	0	1	0	0
ENSMUSG00000066551	0	0	1	0	1	0	0	0
ENSMUSG00000066721	0	1	0	0	0	0	0	0
ENSMUSG00000067147	12.92	105.84	7.9	24	29.72	32.52	13	0
ENSMUSG00000071656	0	0	0	0	1	0	0	0
ENSMUSG00000071714	0	0	2	0	0	0	0	0
ENSMUSG00000071866	0	0	0	0	0	0	0	1
ENSMUSG00000072235	2.5	2	0	1	0	0.38	0.68	0
ENSMUSG00000072688	4	1	1	0	3	2	0	0
ENSMUSG00000073403	0	0	0	0	0	0	1	0
ENSMUSG00000074506	14.49	77.98	31.88	22.42	27.8	48.4	16.36	58.67
ENSMUSG00000075297	0	1	2	3	2	5	3	11
ENSMUSG00000076431	36.45	27.88	27.83	4.29	38.63	19.3	12.85	17.24
ENSMUSG00000078624	0	0	0	0	1	0	0	0
ENSMUSG00000078640	6	8	0	2	1	2	2	0
ENSMUSG00000079298	0	1.9	0	0	0	0	0	0
ENSMUSG00000079457	2	23.18	9.82	5.81	6	1	6.09	4.21
ENSMUSG00000079492	1	0	0	0	0	0	0	1
ENSMUSG00000079685	0	0	0	0	2	0	0	0
ENSMUSG00000080860	0	0	0	0	0	0	0	1
ENSMUSG00000080940	0	0	0	0	1	0	0	0
ENSMUSG00000081205	0	0	0	0	0	0	0	2
ENSMUSG00000081675	0	2.38	0	0	1.86	0	0	0
ENSMUSG00000081738	0	2.45	0	0	0	0	0	0
ENSMUSG00000081840	1	0	0	0	0	0	0	0
ENSMUSG00000081974	0	0	0	0	0	0	0	1
ENSMUSG00000082585	0	0	1	0	0	0	1	11.73
ENSMUSG00000082686	0	0	0	0	0	0	0	1
ENSMUSG00000082809	1.12	3	0	0	0	0	0.01	1
ENSMUSG00000082920	1.08	8.24	0	1	0	0	0	0
ENSMUSG00000083474	0	0	0	0	0	0	0.37	0
ENSMUSG00000083594	0	1	0	0	0	0	0	0
ENSMUSG00000083822	4	2.55	0	2	0	0	0	4.27
ENSMUSG00000085791	0	0	0	0	0	0	0	1
ENSMUSG00000086427	0	0	0	0	0	0	3.01	1
ENSMUSG00000086606	3	2	1	1	0	0	0	0
ENSMUSG00000087415	0	1	0	0	0	0	0	0
ENSMUSG00000087652	0	0	0	0	0	0	1	0
ENSMUSG00000089791	1	8.33	3.37	1	4.66	3.24	9.65	2.48
ENSMUSG00000089828	0	0	0	0	1	0	0	0
ENSMUSG00000089940	0	0	0	0	3	2	0	0
ENSMUSG00000089993	0	0	0	0	0	1.29	0	0
ENSMUSG00000090176	0	0	0	0	0	1	0	0
ENSMUSG00000090186	0	0	9.55	2	0	1	3	1.29
ENSMUSG00000090994	0	0	0	0	0	0	0	4
ENSMUSG00000091199	0.4	0	0	0	0	0	0	0
ENSMUSG00000091549	0	0	0	0	0	1	0	0
ENSMUSG00000091618	0	0	0	0	0	1	0	0
ENSMUSG00000092455	0	0	0	0	0	0	0	3
ENSMUSG00000092626	1	0	1	1	0	0	0	2
ENSMUSG00000093885	0	0	0	0	0	0	0	1
ENSMUSG00000094030	0	0	0	0	1	0	0	0
ENSMUSG00000094089	0	4.4	0	0	1.02	1.09	0	0
ENSMUSG00000095101	0	0.47	0.25	0	0	0	0	0
ENSMUSG00000095308	0	51.51	0	0	11.21	25.37	0	0
ENSMUSG00000096292	0	0	0	0	0	0	0	1
ENSMUSG00000096802	0	4.5	7.19	8.19	1	1	3.91	1
ENSMUSG00000096937	0	0	0	0	3.09	0.73	0	0
ENSMUSG00000096987	0	0	0	0	0	0.43	0	0
ENSMUSG00000097053	0	0	0	0	0	1	0	0
ENSMUSG00000097108	0	7	2	0	0.91	0.27	0	0
ENSMUSG00000097254	3	6	0	1	2	2	0	0
ENSMUSG00000097295	0	7	0	0	7	1	0	0
ENSMUSG00000097461	87.55	285.12	143.13	82.71	144.38	115.39	50.15	88.92
ENSMUSG00000097636	0	1	1	1	4	1	2	38
ENSMUSG00000097695	0	0	0	0	0	1	0	0
ENSMUSG00000097705	0	21	0	0	7	2	1	0
ENSMUSG00000097779	1	1	3	1	2	0	0	13
ENSMUSG00000097873	0	1.59	0	0	1.29	1.57	0	0
ENSMUSG00000098650	0	0	0	0	0	0	3.11	312.8
