ID	ER-NOD-ERR1084805	ER-NOD-ERR1084806	ER-ATH-ERR1084764	ER-ATH-ERR1084765	TN-NOD-ERR1084798	TN-NOD-ERR1084799	TN-ATH-ERR1084768	TN-ATH-ERR1084766	A1-A2_1_Tt	B1-B2_1_Tt	i_B1-B2_1_A1-A2_1_Tt	FTEST_A1-A2_1	FTEST_B1-B2_1	FTEST_B1-B2_1+A1-A2_1
ENSG00000244383	2.80051	0.944902	4.40568	0.575992	2.01846	1.87182	0.665434	0.758558	-0.801298	-0.2888	-0.869326	0.422959	0.772735	0.384669
ENSG00000244405	2.37724	0.831384	0.280437	0.152962	2.07112	4.38801	6.48	0.982829	1.66778	-0.287407	0.613081	0.0953586	0.773801	0.539823
ENSG00000244479	0.30378	0.142106	0.69859	3.27998	0.991557	4.23115	3.66088	0.215921	0.867352	0.405708	-0.905114	0.385749	0.684957	0.365405
ENSG00000244693	4.34378	4.94133	4.78023	5.20982	0.148632	3.93876	2.55995	0.348631	-2.75978	-0.106504	-0.423378	0.00578406	0.915183	0.67202
ENSG00000244694	1.31897	0.969026	0.861609	1.02592	0.945921	0.744542	0.732597	0.370333	-1.82446	-1.3042	-0.246932	0.0680822	0.192166	0.804961
ENSG00000244730	5.41714	4.48406	0.156243	4.40568	3.12699	3.20169	0.856266	0.355178	-1.58057	-2.38729	0.0506934	0.113977	0.016973	0.95957
ENSG00000245156	0.740392	0.937156	0.704711	1.04831	0.391176	0.203857	0.86373	0.162051	-2.18787	0.611991	0.429499	0.0286789	0.540543	0.66756
ENSG00000245205	1.50469	0.455289	0.225053	0.384392	0.300191	0.701046	0.949826	1.89341	0.864034	0.333041	2.16341	0.387569	0.739103	0.0305094
ENSG00000245651	0.958749	0.43243	0.130263	1.01171	1.79302	2.86797	2.02763	3.83003	3.41806	0.405547	0.618884	0.000630682	0.685075	0.535993
ENSG00000245680	0.315259	0.334042	1.05382	0.913849	0.225599	0.169737	0.962481	2.30427	0.773959	3.10272	1.1501	0.438955	0.0019175	0.250101
ENSG00000245928	1.09462	0.931346	0.888399	0.150868	0.687612	0.143577	0.791259	0.524767	-0.948076	-0.518296	1.51972	0.343091	0.604252	0.128582
ENSG00000245937	0.748288	0.739572	0.815944	0.852145	0.503303	0.877995	0.207434	0.628356	-1.23933	-0.482183	-0.957999	0.215222	0.629676	0.338063
ENSG00000245958	0.162387	0.407625	0.229401	1.01221	0.266374	0.561831	1.04248	0.178084	0.193147	0.866582	-0.227444	0.846844	0.386171	0.820078
ENSG00000246016	0.77709	0.276518	0.131901	0.590939	0.402117	0.201638	2.52787	0.45342	0.825093	0.933748	1.23555	0.409319	0.350434	0.216628
ENSG00000246339	0.783104	0.396741	1.03298	0.241819	0.447609	0.620595	0.285396	0.138868	-1.05829	-0.603819	-0.812705	0.289923	0.545964	0.416387
ENSG00000246366	1.04536	0.933685	0.77844	0.761306	0.68583	0.181743	0.539301	0.793263	-1.74068	0.0339137	1.1937	0.0817404	0.972946	0.232595
ENSG00000246394	0.710099	0.601688	0.100888	0.8395	1.77524	0.513901	0.267262	0.301331	0.413042	-1.42688	-0.920233	0.679576	0.153614	0.357451
ENSG00000247077	2.65284	0.913975	0.456377	1.81823	0.345346	0.978422	0.632894	0.377247	-1.51722	-0.694624	0.423298	0.129211	0.487291	0.672078
ENSG00000247157	0.469361	0.935011	0.478885	0.822781	0.231752	0.411868	0.9646	0.579361	-0.684381	1.05291	1.32406	0.493734	0.292384	0.185483
ENSG00000247556	0.932463	0.149996	0.618229	1.20285	0.877826	0.313028	0.983681	0.296669	-0.32728	0.626889	-0.491391	0.743456	0.530732	0.62315
ENSG00000247572	0.539132	0.569511	0.378412	0.978434	0.262774	0.98851	0.480122	0.263662	-0.486628	-0.268232	-0.781739	0.626522	0.788521	0.434368
ENSG00000247828	0.72801	0.894023	0.430924	0.929342	0.2504	0.67627	0.807763	2.82165	0.740813	1.14902	1.39546	0.458807	0.250549	0.162878
ENSG00000248049	0.783294	0.953517	0.177124	0.618305	0.332401	0.899905	0.750057	0.64427	0.124602	-1.02879	1.45653	0.900838	0.303581	0.145245
ENSG00000248092	2.3663	3.83003	3.32191	3.64872	2.69213	3.17686	2.851	2.75102	-1.07384	0.321232	-0.659313	0.282892	0.748035	0.509695
ENSG00000248099	6.06602	5.17667	0.764504	0.229418	1.59002	4.49276	4.44272	0.476733	-0.245737	-2.27189	1.80871	0.805886	0.023093	0.0704965
ENSG00000248124	0.814501	0.747647	0.254559	0.698182	1.19393	1.01175	2.00357	2.29822	5.27036	1.9625	3.57138	1.36157e-07	0.0497042	0.000355105
ENSG00000248166	0.944316	0.693692	0.167692	0.222728	0.572125	0.330467	0.111238	0.952248	-0.0683747	-1.1917	1.54458	0.945487	0.23338	0.122448
ENSG00000248268	0.494129	0.739248	0.746271	2.86386	0.825053	0.56859	0.896671	0.401323	-0.97657	1.03522	-1.12203	0.328782	0.300567	0.261848
ENSG00000248278	0.276353	0.579965	0.254839	0.353477	1.09827	0.487241	0.153382	0.748327	1.12296	-1.02326	-0.478576	0.261456	0.306183	0.632241
ENSG00000248360	4.44272	5.76032	5.1892	5.51686	4.95846	4.94133	5.44324	3.09897	-0.910665	-0.315438	-0.686792	0.362472	0.752429	0.492214
ENSG00000248434	1.03151	0.817886	0.877746	0.408244	1.7855	0.532387	0.525392	0.562803	0.199682	-1.3227	-0.49149	0.84173	0.185936	0.62308
ENSG00000248458	0.130569	0.369708	0.156494	0.198261	2.19258	2.55678	1.95809	2.11748	10.5206	-1.08152	-0.697334	6.94579e-26	0.279465	0.485594
ENSG00000248498	0.492436	0.62862	0.428728	2.1715	4.04349	0.503674	0.480867	5.78525	1.07255	0.483663	0.036263	0.283475	0.628625	0.971073
ENSG00000248503	0.822857	0.142922	0.127138	0.547909	0.670411	0.611512	0.923809	0.849232	1.7562	0.248858	0.970967	0.0790547	0.803471	0.331565
ENSG00000248510	0.787865	2.0133	0.403774	1.00407	1.04134	0.402044	0.391312	1.09472	-0.76945	-0.812193	0.863486	0.441626	0.416681	0.38787
ENSG00000248554	1.05037	0.322822	0.81261	0.828117	0.631066	0.244997	2.28006	0.253509	0.18089	0.879984	0.635391	0.856454	0.378868	0.525173
ENSG00000248731	1.09387	0.275566	0.523218	0.150363	0.373827	0.915654	0.678983	0.702555	0.598025	-0.574974	0.750299	0.549824	0.565309	0.453074
ENSG00000248778	7.22302	4.18149	4.31865	4.85665	2.24381	5.97751	2.82721	0.319327	-1.68834	-1.33865	-0.521528	0.0913461	0.180683	0.601999
ENSG00000249096	1.05985	0.425412	0.362249	1.08699	0.873321	0.873761	0.910798	0.622553	0.344071	-0.248412	-0.176751	0.730793	0.803816	0.859704
ENSG00000249264	0.561626	0.214572	0.526624	0.502968	0.927444	0.516616	1.30836	0.817936	2.32929	1.23507	0.566087	0.0198436	0.216805	0.571334
ENSG00000249267	0.497692	0.466987	1.68312	1.04076	0.210303	0.195104	0.571824	0.3553	-3.11004	3.0109	-1.63352	0.0018706	0.00260478	0.102359
ENSG00000249304	0.348613	3.00359	0.565693	0.530866	0.771831	0.616057	0.804693	0.587484	-0.625302	-0.843638	0.846853	0.531773	0.398872	0.397077
ENSG00000249348	3.70656	4.62147	4.45498	4.24933	3.35118	3.14299	3.27998	3.11106	-4.25212	0.280065	-0.491546	2.11761e-05	0.779428	0.62304
ENSG00000249409	0.19504	0.407248	0.806812	0.154891	0.73266	1.06906	0.14188	0.505981	1.04676	-0.939027	-1.78867	0.295211	0.347717	0.0736673
ENSG00000249614	3.56583	5.74598	4.62147	4.2143	4.16432	3.36707	4.14129	3.3476	-1.25754	-0.208513	0.174333	0.208559	0.834828	0.861603
ENSG00000249621	0.842822	0.952677	1.02853	0.304448	1.06725	0.455158	0.707416	0.483865	-0.423126	-0.809588	0.134031	0.672203	0.418177	0.893378
ENSG00000249646	5.52389	1.95152	0.173094	0.105108	0.850852	0.113852	0.215411	0.945956	-1.51251	-1.88153	1.98725	0.130404	0.0598994	0.0468951
ENSG00000249731	4.33076	6.24849	5.53307	5.37146	4.64293	4.11367	4.37898	0.585677	-1.81097	-0.808762	-0.960536	0.070145	0.418652	0.336786
ENSG00000249790	0.470711	0.194569	1.05137	0.901577	1.68835	0.8664	0.567426	0.60627	1.26047	-0.106025	-3.02989	0.207499	0.915563	0.00244641
ENSG00000249807	0.353884	0.662466	0.913518	2.65284	1.0607	0.717357	1.70947	0.546178	-0.25621	1.41292	-0.967152	0.797788	0.157679	0.333468
ENSG00000249855	3.18434	1.65853	2.56989	1.02976	2.5495	1.02592	2.22209	0.759236	-0.62303	-0.607023	0.214462	0.533265	0.543836	0.830187
ENSG00000249859	0.952159	0.772579	0.611914	0.880693	0.977027	0.579163	0.235851	0.584443	-1.10997	-1.27783	-0.664988	0.267013	0.201309	0.506058
ENSG00000249894	0.963028	0.308945	0.589551	3.28633	0.71388	0.322798	0.704962	0.559836	-1.01434	1.00922	-0.846638	0.310421	0.312867	0.397197
ENSG00000249896	0.808474	1.07567	0.654405	0.759844	0.877249	0.420805	0.227271	0.383519	-1.83426	-1.5275	-0.286932	0.0666152	0.126638	0.774164
ENSG00000249916	0.674689	3.24522	0.789737	3.31111	0.197037	0.635385	0.407094	0.643216	-1.68861	0.10972	0.010165	0.0912935	0.912632	0.99189
ENSG00000249923	0.565142	1.06633	0.495375	0.237721	0.578244	0.276068	0.908013	0.859054	0.339	0.0189801	2.39076	0.73461	0.984857	0.0168136
ENSG00000249961	2.42354	0.114749	1.05741	0.41192	0.599192	0.920436	0.620865	1.08874	-0.315953	-0.356788	0.511019	0.752038	0.72125	0.609338
ENSG00000250069	0.534316	0.843663	0.693705	0.994152	0.552137	0.669377	0.548557	1.03049	-0.350168	0.881011	0.06291	0.726213	0.378312	0.949838
ENSG00000250127	0.211981	0.446626	0.869362	0.339252	0.730145	0.444051	1.02899	0.827182	1.5354	1.62626	0.174204	0.124687	0.103894	0.861705
ENSG00000250144	1.52926	2.15009	3.09146	2.38838	1.52926	1.02176	0.979435	1.15765	-4.13516	1.28238	-2.04805	3.54702e-05	0.199708	0.0405554
ENSG00000250182	1.52357	0.336082	0.370398	0.444577	0.926241	1.01698	0.302413	1.16549	0.500107	-1.03213	0.386618	0.617	0.30201	0.699039
ENSG00000250240	0.765773	0.582299	0.780657	0.941841	0.597047	0.738064	0.253761	1.09624	-0.433867	0.438209	-0.404692	0.664385	0.661235	0.685704
ENSG00000250312	0.5585	1.52357	0.774626	1.08498	0.992816	0.518289	0.678687	0.886968	-0.759684	-0.147482	0.243307	0.447444	0.882752	0.807768
ENSG00000250387	0.970427	0.248064	0.335525	1.08241	0.59469	0.104887	0.798066	0.321659	-0.657067	0.498228	0.177476	0.511138	0.618323	0.859135
ENSG00000250497	0.683817	0.224835	0.448937	0.250648	0.298726	0.952017	0.328372	0.799019	0.81232	-0.350735	0.0904382	0.416608	0.725787	0.927939
ENSG00000250508	0.486731	0.222415	0.67295	0.689143	0.888188	0.155249	0.3698	0.616555	-0.0507035	0.72894	-0.868598	0.959562	0.466038	0.385067
ENSG00000250517	0.730029	0.824241	0.652296	1.00786	0.88379	0.648535	0.721429	1.00615	0.0600296	0.397525	0.117965	0.952132	0.69098	0.906095
ENSG00000250620	0.466364	0.558416	0.633517	0.35918	4.76173	2.20218	5.39516	3.40875	4.2272	0.555799	0.575526	2.36614e-05	0.578348	0.564936
ENSG00000250709	3.87911	0.976706	0.212204	2.75102	3.64872	0.146148	3.64011	3.16509	0.531645	0.213677	0.937285	0.594972	0.830799	0.348612
ENSG00000250769	0.847132	2.1959	0.360268	0.381673	0.82954	0.854958	0.386559	1.0512	-0.440635	-1.69403	1.36592	0.659477	0.090259	0.171963
ENSG00000250771	0.979793	0.518854	0.735496	0.201847	2.24908	0.831811	0.370333	0.963869	1.17064	-1.36518	-0.701156	0.241744	0.172197	0.483206
ENSG00000250899	0.588578	0.954225	0.536819	0.177721	0.742413	0.592068	0.447522	0.372442	-0.135832	-1.77252	0.414156	0.891954	0.0763082	0.67876
ENSG00000251046	0.144364	1.01353	0.355386	0.156232	0.692899	0.721751	0.614648	0.226416	0.602481	-1.25375	0.0747137	0.546854	0.209933	0.940442
ENSG00000251056	1.59002	5.38756	0.980931	2.88169	2.29822	1.06232	0.491354	2.50086	-0.923731	-0.717027	0.565388	0.355626	0.473358	0.57181
ENSG00000251079	0.33862	1.02708	2.32607	0.238486	0.598888	0.308752	0.968026	0.353847	-0.739217	0.701119	-0.341032	0.459775	0.483229	0.733079
ENSG00000251161	2.54368	3.19783	0.595311	3.21453	2.70392	3.5125	4.02089	3.2672	1.35512	-0.294803	1.02953	0.175379	0.768145	0.303232
ENSG00000251209	0.919225	0.23364	0.230808	1.02107	1.90765	0.965451	1.09468	0.509651	1.35945	-0.767234	-0.89712	0.174003	0.442943	0.369655
ENSG00000251247	0.819676	0.531496	0.587372	0.462089	1.02356	0.934894	0.734531	3.35515	1.38117	0.692767	0.921259	0.167227	0.488456	0.356915
ENSG00000251292	1.06793	0.19028	0.790763	0.660826	0.812031	0.305411	0.787242	0.692961	-0.109308	0.542044	0.165086	0.912958	0.587788	0.868876
ENSG00000251320	2.52118	0.696765	1.02586	0.62004	4.06883	5.64475	5.74658	2.25283	3.01329	-0.77066	-0.0333308	0.00258429	0.440908	0.973411
ENSG00000251339	2.7393	0.83525	0.52475	0.828792	0.703276	0.778597	0.324104	0.522502	-1.34014	-1.47245	0.81747	0.180201	0.1409	0.41366
ENSG00000251369	0.912237	0.454912	1.94195	0.443574	0.777688	0.449589	0.853225	0.497365	-0.716484	0.696286	-0.545875	0.473693	0.48625	0.585152
ENSG00000251379	1.99783	3.71235	0.881084	0.340597	3.6207	2.21197	3.14299	1.7855	1.44128	-2.0297	1.34907	0.149506	0.0423866	0.177314
ENSG00000251417	1.14357	0.859454	0.804648	0.175491	0.493985	0.772575	0.265771	0.184748	-1.67128	-2.42745	0.273042	0.0946668	0.0152053	0.784821
ENSG00000251533	4.66537	5.60436	0.3334	0.977802	4.29314	0.390159	1.02064	3.9949	-0.373616	-1.71241	1.84432	0.70869	0.0868205	0.0651364
ENSG00000251602	1.0153	0.570763	0.986924	0.946504	1.0908	0.722174	0.371254	0.819596	-0.680691	-0.362694	-1.27977	0.496067	0.716833	0.200626
ENSG00000251615	0.32545	1.04985	1.0437	0.747952	0.862088	0.398612	1.09153	0.618727	-0.191224	0.844806	0.032394	0.84835	0.398219	0.974158
ENSG00000251639	3.35118	6.18318	0.539776	0.7482	0.844751	0.937141	0.529285	2.7393	-1.60352	-1.87796	2.70401	0.10882	0.0603873	0.0068508
ENSG00000253103	3.26235	4.43522	4.12205	4.08565	4.74505	4.62147	4.72431	2.33433	0.195053	-0.674483	-1.05727	0.845351	0.500004	0.29039
ENSG00000253183	1.08535	0.696595	0.233932	0.160839	1.09058	0.906507	0.32661	0.175328	0.425462	-3.80477	-0.142534	0.6705	0.000141936	0.886658
ENSG00000253187	3.16118	0.139907	0.204412	0.465487	4.47162	1.06055	7.69445	6.35705	3.28268	1.23802	2.34448	0.00102826	0.215707	0.0190538
ENSG00000253203	0.675175	0.352411	0.907053	0.665979	0.974585	0.178307	0.385575	0.200035	-0.945853	-0.0239572	-1.22081	0.344224	0.980887	0.22216
ENSG00000253293	5.66149	0.128157	0.329274	0.847987	2.57895	2.51001	8.76935	7.57333	2.54426	1.16817	2.79075	0.0109511	0.242738	0.00525861
ENSG00000253302	0.890245	0.627886	0.839513	0.330021	0.739387	0.276086	0.584264	0.167162	-1.08737	-0.723498	0.0998486	0.276872	0.469374	0.920465
ENSG00000253313	0.70537	0.569612	2.52787	0.763757	0.839303	0.630452	0.754337	0.64581	-0.950582	1.09083	-1.16882	0.341817	0.275349	0.242475
ENSG00000253490	0.857062	0.880257	0.829665	0.685717	0.961474	0.195152	0.646266	0.536649	-1.15922	-0.248368	0.315115	0.246365	0.80385	0.752675
ENSG00000253508	0.447563	0.453319	0.102628	0.322148	0.531626	0.388203	3.49051	2.95387	7.97111	6.66414	7.92109	1.57254e-15	2.66227e-11	2.35433e-15
ENSG00000253552	1.64963	0.422183	0.559783	0.617477	3.72221	0.17017	6.77349	5.46378	3.23613	1.87183	2.32133	0.00121161	0.0612298	0.020269
ENSG00000253636	0.350028	0.145363	0.909683	0.58005	0.321449	0.393947	0.647211	0.94896	0.430918	2.47522	-0.149911	0.666528	0.0133152	0.880835
ENSG00000253649	0.926819	0.86356	0.310968	0.666122	2.55678	3.55462	2.46738	3.52465	6.23279	-0.622653	0.463268	4.58203e-10	0.533513	0.643173
ENSG00000253712	0.394011	0.965305	0.211932	0.151074	0.69497	0.797649	1.01255	0.790122	2.07638	-0.905888	1.72445	0.0378592	0.364995	0.0846272
ENSG00000253715	0.343915	0.449197	0.137685	0.697235	0.451825	0.359833	0.128861	2.20746	0.704615	0.726182	0.68742	0.48105	0.467728	0.491818
ENSG00000253831	0.740028	0.682016	0.588644	0.257505	3.2911	3.50636	5.7061	0.752186	2.21079	-0.18412	0.0476305	0.0270505	0.85392	0.962011
ENSG00000253932	1.21073	0.838672	0.302867	0.561869	0.426492	0.419156	0.318722	0.524316	-1.61764	-1.56725	1.56036	0.105739	0.117057	0.118676
ENSG00000254027	4.38801	3.23693	0.855817	0.865933	2.78039	5.40221	5.7749	3.86363	2.46159	-1.29181	2.13762	0.0138323	0.196425	0.0325476
ENSG00000254044	0.351135	0.619376	1.0769	0.917257	0.913387	0.942206	3.22294	1.02919	1.41832	1.54338	0.619524	0.156097	0.122739	0.535571
ENSG00000254148	0.964461	0.537176	0.726837	0.877009	0.227298	6.92494	6.83382	0.970752	1.32969	0.0846578	0.0617226	0.183621	0.932533	0.950784
ENSG00000254153	0.226206	0.264983	0.567987	0.578032	0.524816	0.596848	0.21806	0.106833	-0.251668	-0.187369	-1.91617	0.801298	0.851371	0.0553437
ENSG00000254162	1.08549	0.789516	0.375564	0.759019	0.824164	0.578432	0.220888	1.04289	-0.348363	-0.892416	0.610614	0.727568	0.37217	0.541455
ENSG00000254187	1.00275	0.976705	0.808818	0.253882	0.496081	0.78572	1.07114	0.309469	-0.385044	-0.829359	1.02973	0.700205	0.406901	0.303137
ENSG00000254231	0.627926	1.00033	0.17393	1.0651	0.627164	0.950939	0.192399	0.497917	-0.563105	-1.20076	-0.468795	0.573363	0.229846	0.639216
ENSG00000254254	1.07715	0.929654	1.38308	0.357383	0.965904	0.620854	0.555177	0.782199	-0.737881	-0.462308	0.0151988	0.460587	0.643861	0.987874
ENSG00000254258	2.89279	3.82029	3.3476	3.14761	3.24522	2.7393	3.78288	2.86386	-0.40794	0.31414	0.622192	0.683318	0.753415	0.533815
ENSG00000254275	3.40875	3.98525	2.86386	4.13307	0.462752	2.52787	0.673237	0.789032	-3.98435	-0.771939	-0.453553	6.76643e-05	0.44015	0.65015
ENSG00000254337	0.448243	0.948801	0.448051	0.172407	0.427233	2.30427	3.28633	0.568939	1.36326	0.103583	0.566979	0.1728	0.917501	0.570729
ENSG00000254369	4.10054	0.115292	0.32998	0.445644	3.98525	0.746647	6.14512	5.23615	2.13208	0.615212	1.93422	0.0329999	0.538415	0.053086
ENSG00000254486	0.824111	0.483863	0.841725	0.50983	0.431081	0.455001	1.05119	1.03776	0.416476	1.64536	1.5303	0.677062	0.0998957	0.125943
ENSG00000254556	0.355328	0.125123	1.00286	0.882493	0.834958	0.976062	1.6961	1.09526	2.95236	3.1486	-0.560437	0.00315352	0.00164055	0.575181
ENSG00000254560	0.280409	0.953207	0.352639	2.90432	0.146313	0.408384	1.03484	0.509065	-0.884774	1.11432	-0.38252	0.376279	0.265142	0.702076
ENSG00000254561	0.981621	0.72387	1.75832	0.857308	0.830422	1.07192	0.929715	0.157655	-1.07544	0.0768685	-1.39346	0.282176	0.938728	0.163481
ENSG00000254607	0.54086	0.945007	0.387635	0.886504	3.39987	2.75102	6.02759	4.73498	8.94418	2.78052	3.04812	3.74706e-19	0.00542716	0.00230276
ENSG00000254620	0.669118	0.771498	0.628229	1.07895	4.14129	0.126499	2.47964	2.48931	1.50667	0.239457	0.107539	0.131895	0.810751	0.914361
ENSG00000254673	0.579423	1.0167	0.381828	0.604546	0.919561	0.16432	0.480608	6.08728	0.892704	0.858362	1.07312	0.372016	0.390693	0.283218
ENSG00000254680	6.38245	3.57259	5.72268	5.52226	5.03393	7.44779	5.97215	5.49916	0.736154	0.0747344	-0.615093	0.461637	0.940426	0.538493
ENSG00000254786	0.914818	0.344729	0.333815	0.167457	2.84642	1.27112	2.75102	0.391042	1.89684	-0.598068	-0.0749255	0.0578493	0.549794	0.940274
ENSG00000254802	0.642199	0.102296	0.800107	0.52382	0.726166	0.557415	0.254242	0.698087	0.217442	0.322202	-1.1823	0.827864	0.747299	0.237086
ENSG00000254877	0.38713	0.311897	0.138947	0.232137	4.89017	4.29314	1.96634	0.599533	7.13693	-4.64166	-4.20333	9.54411e-13	3.45614e-06	2.63018e-05
ENSG00000254932	0.925451	0.801255	0.271031	0.45368	0.780203	0.29753	0.933103	2.12497	1.29099	0.749848	2.2858	0.196706	0.453346	0.0222662
ENSG00000254936	0.696907	0.579357	0.437649	0.516468	2.228	0.643677	1.05531	0.818257	1.56378	-0.820953	-0.420322	0.11787	0.411673	0.67425
ENSG00000254946	0.331286	0.888406	1.05207	0.398743	0.179449	0.594271	0.401039	0.879555	-0.577554	0.69172	0.25846	0.563565	0.489113	0.796052
ENSG00000254979	1.01809	1.0272	0.33697	0.172334	4.12205	2.67383	4.68921	4.58513	9.24912	0.644957	2.7472	2.26357e-20	0.518955	0.00601062
ENSG00000254991	0.625291	0.6241	0.384231	0.664238	0.756237	1.49264	0.883764	0.489689	1.50354	-1.22187	-0.765694	0.132701	0.221758	0.443858
ENSG00000255002	0.457492	1.05479	0.843369	0.137695	0.901592	0.252324	0.676472	0.734601	0.0633292	-0.242273	0.696924	0.949504	0.808569	0.48585
ENSG00000255112	8.25851	7.19795	7.57669	7.44767	7.15007	8.31357	7.63467	7.48394	0.0639217	-0.489751	0.054872	0.949033	0.62431	0.95624
ENSG00000255189	0.731682	1.01412	0.151069	0.275359	4.33076	3.43084	3.48177	0.732377	3.36968	-1.67283	-0.765837	0.000752568	0.0943606	0.443773
ENSG00000255200	0.382355	2.05051	1.06377	0.684449	0.681098	0.143214	0.17872	0.982136	-1.11748	-0.177148	0.519679	0.263787	0.859392	0.603287
ENSG00000255234	0.922769	1.09681	0.90934	0.15974	0.169145	1.00172	1.28977	0.434632	-0.136184	-0.279537	1.05912	0.891676	0.779833	0.289546
ENSG00000255240	0.683839	0.453377	0.99887	0.340076	7.12652	5.74393	4.62147	1.72211	5.092	-1.92424	-2.04698	3.54305e-07	0.054325	0.0406603
ENSG00000255302	2.19908	0.23714	0.388559	0.697568	0.191935	0.131928	0.735262	0.344259	-1.04633	-0.293528	1.03981	0.295408	0.769118	0.298429
ENSG00000255310	0.7084	0.369864	0.975941	0.622521	5.62744	1.29633	6.07729	3.43084	2.69752	0.608834	0.404802	0.00698576	0.542635	0.685623
ENSG00000255399	0.420933	0.151299	0.254898	0.703287	2.43416	0.115065	0.839347	0.284385	0.877623	-0.425814	-0.742001	0.380149	0.670243	0.458087
ENSG00000255436	0.158279	0.353335	0.918068	0.166521	0.981048	0.91488	0.975861	1.04079	2.96226	0.887124	-0.578358	0.00305388	0.375012	0.563022
ENSG00000255443	0.984025	2.51389	0.310493	0.624627	0.337402	0.209363	0.864703	0.474542	-1.57724	-1.09626	2.07774	0.114741	0.272964	0.0377329
ENSG00000255462	4.97936	5.55464	0.497922	0.462271	3.54827	0.566477	0.52985	1.09753	-1.86176	-3.90381	2.29365	0.0626376	9.46908e-05	0.0218106
ENSG00000255472	0.810736	0.138249	0.367396	0.686677	0.66077	0.688329	0.737976	0.815668	1.18762	0.408726	0.131287	0.234984	0.68274	0.895548
ENSG00000255523	0.291616	0.753041	0.555015	0.476001	3.78288	0.811319	0.373083	0.542522	1.13978	-1.22544	-1.21639	0.254378	0.220408	0.223837
ENSG00000255642	0.692367	0.187963	0.418384	0.633154	1.07199	0.628877	0.157781	0.309389	0.311749	-1.40252	-1.85452	0.755231	0.16076	0.0636643
ENSG00000255757	0.738239	0.922484	0.683931	0.136161	3.01657	0.284755	0.150408	0.566011	0.544423	-1.21342	-0.617872	0.58615	0.224968	0.53666
ENSG00000255882	0.282288	0.861144	0.60426	0.549684	0.44782	0.16503	0.138013	1.0858	-0.401562	0.541678	0.523352	0.688006	0.58804	0.600729
ENSG00000255927	8.72814	9.30324	8.41377	8.62301	8.41727	8.36853	5.8099	0.880698	-2.33362	-2.23257	-1.83211	0.0196156	0.0255775	0.0669354
ENSG00000256056	4.62147	4.17017	3.50636	3.29737	2.851	3.11106	2.70919	1.65464	-4.4111	-3.00197	0.326203	1.02845e-05	0.00268236	0.744271
ENSG00000256061	0.32963	0.738837	0.335714	0.705631	0.450156	0.608797	1.27688	0.148153	0.29549	0.267679	0.310516	0.767619	0.788947	0.756169
ENSG00000256124	1.04252	0.69676	0.466536	0.575677	0.668748	5.08634	5.12197	4.44272	2.79611	0.694113	1.00501	0.00517221	0.487612	0.31489
ENSG00000256178	4.16432	4.59805	0.995413	5.30472	0.633458	0.878137	4.04349	0.633652	-1.60823	0.127464	1.01995	0.107784	0.898573	0.307752
ENSG00000256193	0.455942	0.462068	0.669814	0.640697	0.780547	0.512476	0.135824	1.52357	0.512053	0.536793	-0.0184824	0.608614	0.591411	0.985254
ENSG00000256218	0.822984	0.27362	0.640085	0.272668	0.62144	0.892319	0.705115	0.310681	0.637549	-0.835624	-0.384972	0.523767	0.403367	0.700258
ENSG00000256229	0.607237	0.485813	0.540311	0.246074	0.721527	0.145942	0.59623	0.230324	-0.244751	-0.458819	0.3508	0.80665	0.646364	0.725738
ENSG00000256262	3.82029	4.02089	3.31111	4.49276	1.81002	3.36018	0.194095	0.538753	-4.89658	-2.24908	-2.21157	9.752e-07	0.0245075	0.0269962
ENSG00000256288	0.827084	0.560631	1.01443	0.395831	0.456044	0.547889	0.173968	0.989697	-0.593665	0.171663	0.129196	0.552736	0.863703	0.897203
ENSG00000256379	0.903831	3.32191	0.536036	0.55951	0.444528	0.948512	0.595335	0.167512	-1.26266	-1.5	0.997237	0.206711	0.133615	0.31865
ENSG00000256576	4.35873	2.95387	0.122132	0.135419	0.340181	0.974422	0.643572	3.95765	-0.452617	-1.03103	2.82944	0.650824	0.302528	0.00466293
ENSG00000256579	3.3476	0.740534	4.33076	0.550862	0.150809	0.126347	4.20712	0.991173	-0.623315	1.01938	0.73629	0.533078	0.308025	0.461554
ENSG00000256599	0.296882	0.747874	1.03711	0.793112	0.878198	0.13121	0.231865	0.605282	-1.04944	0.625736	-0.977297	0.293976	0.531488	0.328422
ENSG00000256731	0.591841	0.146295	0.901113	0.947885	0.594183	0.975081	0.837582	0.398014	0.287408	1.02593	-1.90683	0.7738	0.304927	0.056542
ENSG00000256771	0.796202	0.411117	0.297092	1.68835	0.742542	0.25963	0.686644	0.792427	-0.466304	0.822495	-0.197411	0.640998	0.410795	0.843506
ENSG00000256916	0.810054	0.281762	0.827846	1.05024	0.825334	0.46838	0.501097	0.876143	-0.387024	1.12607	-0.909794	0.698738	0.260137	0.362931
ENSG00000257096	6.40659	5.80472	7.57676	7.11329	5.08634	5.10522	3.67014	4.68921	-6.56903	0.508604	-3.39128	5.06453e-11	0.61103	0.00069566
ENSG00000257178	0.494727	5.89779	0.39227	1.07303	0.142601	2.57895	0.329385	0.766137	-0.675495	-1.09551	0.551864	0.499361	0.273292	0.581041
ENSG00000257184	0.920798	0.360595	0.898002	0.42608	0.852436	0.944297	5.89584	3.93223	4.29943	3.84882	3.80812	1.71235e-05	0.00011869	0.000140028
