id	group_1_sample_1_ER-ERR1084811_PE	group_1_sample_2_ER-ERR1084806_PE	group_1_sample_3_ER-ERR1084805_PE	group_1_sample_4_ER-ERR1084775_PE	group_1_sample_5_ER-ERR1084765_PE	group_1_sample_6_ER-ERR1084764_PE	group_1_sample_7_ER-ERR1084763_PE	group_2_sample_10_TN-ERR1084799_PE	group_2_sample_11_TN-ERR1084798_PE	group_2_sample_12_TN-ERR1084768_PE	group_2_sample_13_TN-ERR1084766_PE	group_2_sample_1_TN-ERR1084810_PE	group_2_sample_2_TN-ERR1084809_PE	group_2_sample_3_TN-ERR1084808_PE	group_2_sample_4_TN-ERR1084807_PE	group_2_sample_5_TN-ERR1084804_PE	group_2_sample_6_TN-ERR1084803_PE	group_2_sample_7_TN-ERR1084802_PE	group_2_sample_8_TN-ERR1084801_PE	group_2_sample_9_TN-ERR1084800_PE
Group	ER	ER	ER	ER	ER	ER	ER	TN	TN	TN	TN	TN	TN	TN	TN	TN	TN	TN	TN	TN
ENSG00000242802	0	0	0	2.62	0	0	0	0	0	0	0	0	1.41	0	0	0	0	0	0	0
ENSG00000242970	0	2.02	0	0	0	0	1	0	0	1	0	0	1.99	0	0	0	0	0	0	0
ENSG00000243038	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000243069	2	1	0	1	2	0	0	3.03	1	3	4.05	2	7	0	1	0.72	2	7	2	243.25
ENSG00000243081	0	0	1.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243113	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39	0	0	0	0	0
ENSG00000243319	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000243403	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000243404	0	6	12	5	2	2	2	4	9	7	3	1	13	4	5	4	4	5	0	2
ENSG00000243445	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243468	0	1	0	0	0	0	0	0	0	0	0	0	2.04	0	0	0	0	0	0	0.77
ENSG00000243667	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243753	0	0	0	0	0	0	0	0	1	0	0	7.37	0	0	0	0	0	0	0	0
ENSG00000243811	0	0	0.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17	0	0
ENSG00000243819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000243896	19	0	17	4	24	22	20	134	7	38	0	6.49	8	19.97	58	33	2.26	3	33	5
ENSG00000243977	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000244213	0	0	0	0	0.8	0	0	0	1.52	1	0	0	0	0	0	0	0	0	0	0
ENSG00000244383	0	0	1	1	0	3	0	0	1.72	0	0	3.56	0	0	1.77	0	0	0	0	0
ENSG00000244405	1	0	1	1	0	0	0	8	1	56	0	1	18	36	68	8	0	16	2	5
ENSG00000244479	0	0	0	0.66	0.16	0	0.62	4.33	0	0.74	1	0	4.24	0.84	2.73	0.99	3.47	16.59	1	2.53
ENSG00000244693	0	65.04	36.16	5.85	47.52	17.73	20.26	31.81	0	4.57	0	89.96	49.61	15.27	135.8	0	25.2	12.52	45.69	8.68
ENSG00000244694	2.1	0	0	2.01	0	0	0	1.44	1.14	0.96	0.73	0	4.02	0	1.01	2.52	0	1.16	0	2.21
ENSG00000244730	0	3	6	2	1	0	0	1	0	0	0	0	2	1	3	1	0	0	1	0
ENSG00000245156	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000245205	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000245651	0	0	0	0	0	0	0	11	7	2	35	0	8	0	2	13	49	2	1	0
ENSG00000245812	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0
ENSG00000245937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1.01
ENSG00000246366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000246394	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1
ENSG00000247077	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0
ENSG00000247157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000247556	0	0	0	1	0	0	1	1	0	0	0	0	2	2	1	1	0	0	0	2
ENSG00000247572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000247828	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000248049	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248092	10.96	15.39	3.21	7.99	6.43	2.75	1.76	11.62	8.35	5.85	5.97	3.62	16.62	2.8	10.32	2.85	8.88	6.67	2.91	3.47
ENSG00000248099	10	16	40	14	0	0	0	11	1	9	0	34	4	24	8	13	1	10	38	1
ENSG00000248124	0	0	0	0	0	0	0	2	3	3	4	1	4	3	11	0	0	8	3	2
ENSG00000248166	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0
ENSG00000248278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000248360	35.46	57.84	25.43	27.55	20.9	20.39	12.95	41.57	54.5	64.84	9.1	20.93	155.54	31.13	123.12	56.77	33.93	120.74	33.94	480.09
ENSG00000248434	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0
ENSG00000248458	0	0	0	0	0	0	0	2	3	1.96	1.04	0	2.13	0	3	2	0	0	4	2.19
ENSG00000248498	2	0	0	2	1	0	0	0	23	0	80	6	0	0	16	119	15	0	26	27
ENSG00000248503	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248510	0	2.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61	0	0	0	0
ENSG00000248671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01	0	0	0	0
ENSG00000248731	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000248778	41.69	11	189.74	129.11	11.81	4	4.63	63.64	1.8	3.81	0	55.89	42.04	0	11	24	40.62	1	4	1
ENSG00000248905	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ENSG00000249096	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000249264	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000249267	2	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	5.86
ENSG00000249275	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249304	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249348	44.4	57.51	22.55	13.89	19.33	13.16	8.74	15.13	21.75	18.19	12.94	26.91	55.31	21.04	32.74	16.18	12.69	55.03	19.63	535.93
ENSG00000249409	1.02	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	18.09
ENSG00000249614	25	39.3	5.02	15.99	4.99	5	6.89	6.97	12.16	10.76	4.96	16.41	39.22	6.76	13.6	8.99	13.99	73.83	17.08	221.36
ENSG00000249646	0	0.52	23.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1
ENSG00000249669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000249731	34	36.72	5.99	28.14	9.03	11.74	6.05	5.01	11.18	7.83	0	6.96	32.74	10.88	14.2	10.71	11.84	25.34	6.7	256.39
ENSG00000249790	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000249807	0	0	0	0	0	0	0	0	0	2.01	0	0	0	0	0	0	1	0	0	0
ENSG00000249855	0	0	6.03	3.01	0	1	0	1	5.07	2	0	0	3	4.54	2.01	7.02	1	3.01	3.01	1
ENSG00000249894	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249916	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249923	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000249961	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250069	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	2.42
ENSG00000250127	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0	1	0	0	0	6.79
ENSG00000250144	1	2	0	0	0	2	0	1	2	0	1	3	0	0	0	1	0	0	0	1
ENSG00000250182	0	0	0	0	0	0	1.01	0	1	0	1	0	0	0	0	0	0	0	1	0
ENSG00000250240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
ENSG00000250305	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000250387	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
ENSG00000250397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000250493	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000250497	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2
ENSG00000250517	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	1.38	0	1	0	1.29
ENSG00000250620	0	0	0	0	0	0	0	1	9	14	2	2	69	0	0	22	17	0	36	1
ENSG00000250709	0	0	9.06	0	1.4	0	0	0.45	9.2	8.94	6.05	0	0	1.67	3.48	14.62	0.8	0	17.74	0
ENSG00000250769	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000250771	0	0.5	0	0	0	0	0	0	7.97	0.2	0	1.9	11.4	0	0	2.98	1.86	1.03	0	1.18
ENSG00000250895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000250899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000250900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000251046	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251056	0	37.6	1	0	1	0	0	1	3	0	3.68	0	17.88	2	1.89	2	1	6.01	7	1.71
ENSG00000251079	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251161	1	2	1	0	1	0	0	2	2	5	2	12	3	0	2	7	1	1	1	4
ENSG00000251209	2	0	0	3	0	0	0	0	3	0	0	1	4.11	0	0	0	0	0	1	1.16
ENSG00000251247	0	0	0	0	0	0	0	0	0.84	0	2.14	2.01	0	0	0	1.04	0	0.98	0	2
ENSG00000251292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000251320	0	0	1	0	0	0	0	19	5	27	1	86	14	0	7	16	3	2	20	16
ENSG00000251369	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000251379	0	6	1	1	0	0	0	1	6.98	2	0	1	8	0	1	1	3	5	1.99	123
ENSG00000251417	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0
ENSG00000251533	3	67	28	2	0	0	0	0	20	0	14	0	30	0	23	48	30	15	41	0
ENSG00000251602	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251639	0	88	6	9	0	0	0	0	0	0	4	0	23	0	0	20	0	0	0	0
ENSG00000253103	11	6.94	1	6	2	1.87	5.81	8.59	7.97	9.82	1	6.78	24.35	7.93	10.93	10.6	8.48	10.88	5.07	16.98
ENSG00000253106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000253183	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000253187	1.34	0	3.19	0	0	0	0	0	18.53	352.38	23.76	0	11.87	20.39	50.93	1	0	0	0	117.27
ENSG00000253203	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000253293	103.66	0	59.81	0	0	0	0	4	4.11	1411.02	423.7	0	41.54	32.61	97.45	1	4	0	0	264.55
ENSG00000253313	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253490	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253508	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	3
ENSG00000253552	0	0	2	0	0	0	0	0	6	240.28	19	5	19.04	54	54	34	8	0	0	5
ENSG00000253553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72	0	0
ENSG00000253636	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000253649	0	0	0	1	0	0	0	6	5	2	6	8	35	169	32	0	2	1	16	2
ENSG00000253712	0	0	0	0	0	0	0	0	0	0	0	1.7	1.02	0	1.01	1.01	0	0	0.53	0
ENSG00000253715	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000253831	0	0	0	1	0	0	0	11.52	7.72	99.64	0	0	171.98	12.5	4.51	3.33	0	0	368.95	8
ENSG00000253932	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254027	15	2	7	0	0	0	0	15	1	22	4	2	16	1	3	7	0	8	10	33
ENSG00000254044	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	3.06	0	0	0	1
ENSG00000254148	0	0	0	0	0	0	0	72.18	0	104.57	0	127.38	25.02	0	100.34	21.57	0	89.29	11.19	103.41
ENSG00000254153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000254162	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000254254	0.98	1	0	0	0	0	0	1	0	0	0	0	0	0	1.99	0	0	0	0	2.61
ENSG00000254258	1	7.1	3	2	2	2.03	3	3	7.15	10.4	4	1.15	2	4.05	5	0	3	6	2	2.75
ENSG00000254275	4.97	5.82	5.06	0	0	0	0	1.87	0.14	1.64	0	0	2.94	2.06	2.08	0	16.03	0	0	5.64
ENSG00000254337	0	0	0	0	0	0	0	0	0	1.43	0	0	0	0	0	0	0	1.56	0	3.14
ENSG00000254363	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000254369	0	0	29.39	1.11	0	0	0	1.93	33.42	189.51	54.14	1	11.63	45.29	105.2	44.55	19.77	0	0	45.81
ENSG00000254486	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
ENSG00000254556	0	0	0	1	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0
ENSG00000254560	1.99	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254561	0.94	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1.81	0	0
ENSG00000254607	0	0	0	0	0	0	0	1	1	14	1	235	4	0	18	16	0	6	4	5
ENSG00000254620	1	0	0	1	0	0	0	0	4	1	1	7	0	0	0	0	0	0	0	0
ENSG00000254673	0	0	0	0	0	0	0.75	0	0	0	38.64	31.51	0	0	0	0	11.26	0	0	0
ENSG00000254680	3.16	2.69	36.74	27.13	8.37	12.91	3.4	93.44	11.37	25.62	17.4	99.79	54.6	132.56	25.62	34	7.69	0	14.78	7.41
ENSG00000254717	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254786	1	0	0	0	0	0	0	1	4	3	0	0	5	0	0	1	1	2	0	0
ENSG00000254877	1	0	0	1	0	0	0	7	18	0	0	11	9	0	0	5	0	0	1	0
ENSG00000254932	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000254936	0	0	0	3	0	0	0	0	3	1	0	4	0	5	1	0	0	0	1	0
ENSG00000254946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000254979	0	0	0	0	0	0	0	1.19	7.15	16.48	12.87	69.92	11.63	0	1	0	0	0	14.04	3.56
ENSG00000255112	790.01	597.13	1586.32	1178.1	433.72	549	585	1656.46	691	931.91	742.23	906.77	958.56	664	1880.22	1066.57	603.02	592.23	955.77	1040.7
ENSG00000255165	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000255189	4	0	0	2	0	0	0	7	27	9	0	2	23	0	2	1	4	1	2	1
ENSG00000255200	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255234	1	0	0	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0
ENSG00000255240	1	0	0	6	0	0	0	76	459	40	0	12	94	0	11	39	7	1	9	12
ENSG00000255302	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255310	0	0	0	112	0	0	0	1	109	131	12	56	0	27	94	0	0	12	4	6
ENSG00000255399	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255443	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255462	0	7	6	0	0	0	0	0	1	0	0	0	1	6	3	1	12	0	6	0
ENSG00000255478	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255523	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255642	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
ENSG00000255757	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255882	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000255927	6.25	94.82	83.93	4.58	10.62	36.13	3.75	86.26	51.32	0	0	0	40.42	10.42	17.86	35.15	18.65	69.82	120.4	7.44
ENSG00000256056	2	8	13	11	1	2	0	4	4	3	1	0	27	2	3	2	2	82	6	3
ENSG00000256124	1	0	0	0	0	0	0	10	0	9	6	33	3	0	14	1	0	22	1	8
ENSG00000256178	0	0	30.84	12.52	48.48	0	33.74	0	0	32.41	0	47.84	10.66	96.7	73.2	0	17.32	11.2	127.57	29.43
ENSG00000256193	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
ENSG00000256218	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	6.01
ENSG00000256229	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ENSG00000256262	0	6	4	5	4	1	0	4	1	0	0	1	6	2	5	1	1	0	3	0
ENSG00000256288	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000256379	0	1.21	0	1.87	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2.96
ENSG00000256576	2	3	18	47	0	0	0	1	0	0	15	0	2	25	71	3	48	9	0	10
ENSG00000256579	0	0	0	0	0	1	0	0	0	2	0	0	1	0	2	0	0	0	0	0
ENSG00000256599	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000256731	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	7
ENSG00000256771	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSG00000256916	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000257096	12.9	11.82	28.09	10.84	32.99	55.55	42.97	7.54	11.28	3.03	6.74	0.69	9.54	9.04	4.07	22.59	8.22	5.83	3.46	11.01
ENSG00000257178	0	120.89	0	0	0	0	0	6.27	0	0	0	0	0	17.2	5.04	0	0	0	0	0
ENSG00000257184	0	0	0	0	0	0	0	0	0	32.07	8.22	0	0	0	0	0	0	0	0	2
ENSG00000257294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000257298	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000257378	0	0	0	0	0	0	0	0	0	0.19	0	0	0	0	0	0	0	1.65	0	0
ENSG00000257464	0	12	1	4	1	0	0	0	1	0	0	0	11	2	1	4	4	10	11	0
ENSG00000257500	0	0	2.04	0	0	0	0	0	0	0	0	1.13	0	0	0	1	1	0	0	0
ENSG00000257512	0	0	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257588	0	0	6	0	0	0	0	63	56	49	0	154	41	0	6	11	18	40	2	43
ENSG00000257608	0	0	0.87	0	0	0	0	0	0	0	0	0.88	0	0	0	0	0	4.04	0	0
ENSG00000257621	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000257718	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	3	0
ENSG00000257727	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257771	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1.01	0
ENSG00000257869	2	27.01	1	30	0	0	0	0	14	0	1	1	2	0	0	0	0	0	1	21
ENSG00000257894	1	0	0	0	0	0	0	0	0	0	3.04	3.09	5.99	0	0	6.07	1	9.17	1	11.05
ENSG00000257900	0	0	2	0	1	1	0	8.44	3.97	1	0	0	8	1	6.62	10.8	2	0	1	2
ENSG00000257907	1	0	0	3	1	1	1	0	2	0	0	0	0	0	0	2	0	1	0	0
ENSG00000257950	0	0	0	2	0	0	0	0	0	1.03	0	0	0	1.92	0	0	0	0	1	0
ENSG00000258017	95.04	940.86	1391.79	603.02	264.5	417.77	1.36	1045.45	910.79	281.38	0.03	83	813.77	159.98	770.89	11.46	138.49	624.38	968.2	896.92
ENSG00000258169	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000258225	0	0	1.37	1.58	4.14	0	0	1.02	0	1.41	0.85	0	0	0	0	0.29	0	3.93	1.03	1.39
ENSG00000258232	220.61	1133.92	0	629.07	0	0	0	0.06	29.02	92.36	0	768.18	619.97	552.24	208.2	113.72	648.63	622.22	1162.57	0
ENSG00000258311	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258363	0	1.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000258472	0	0	2	1.01	0	0.99	0	1.23	0	1	0	0	1.91	0	1.1	5.63	1.03	2.98	0	1
ENSG00000258551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000258592	0	1	1	5	0	0	1	0	0	1	1	1	1	0	2	3	0	0	0	11
ENSG00000258604	0	0	0	0	0	1	0	0	1	5	0	4.7	3	3	0	0	0	0	2	20
ENSG00000258616	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSG00000258634	157	230	278	409.71	290	175	175	88.52	154	329.29	200.74	313	397.15	176	305.63	668.19	292	224.09	482.67	545.89
ENSG00000258644	1.66	23.89	20.8	0	6.85	9.65	0	15.42	6.64	0	51.44	61.2	20.37	7.44	0.83	11.61	12.26	18.63	24.79	9.49
ENSG00000258659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000258702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22
ENSG00000258711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000258732	0	0.31	0	6	0	0	0	0	0.26	9	53.11	2	2	27	36	42.97	19.97	0	38	8
ENSG00000258737	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258739	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2
ENSG00000258765	0	1.28	0	1.81	0	1.46	0	1.34	0	0	3	4.02	0	1	0	4.9	0	6.85	0	2.02
ENSG00000258778	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000258881	1	0	0	0	0	1.12	0	0	0	4.71	0	0	2.4	0	0	0	0	0	1.23	1.23
ENSG00000258891	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258938	0	0	0	0	0	0	0	1.47	2.26	7.97	0	0	1	0	3.64	0	0.97	0	0	2
ENSG00000258973	0	0	0	0	0	0	0	0	0	0	0	1.53	0	8.51	1.42	0	0	0	0	0
ENSG00000258989	0	0	0	0	0	0	0	0	0	0	0	7.02	0	0	18.06	0.43	0	1.48	0	0
ENSG00000259040	0	0	0	0	0	0	0	0	0	44.59	387.92	0	0	0	0	190.04	0	0	0	0
ENSG00000259134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02	0	0	7.88
ENSG00000259144	0	0	0	0	0	0	0	4	5	20	1	81	320.86	0	6	0	0	0	9	3
ENSG00000259295	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000259327	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000259342	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000259345	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000259380	115.97	126.05	24.87	41.48	37.66	35.13	34.37	53.53	105.24	128.43	6.03	47.34	203.19	50.99	230.48	86.99	46.55	258.69	43.37	1593.07
ENSG00000259428	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
ENSG00000259445	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000259475	1	126	9	1	1	5	3	1	20	1	1	0	6	0	0	10	4	37	3	4
ENSG00000259485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000259519	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259539	0	0	1.84	1.04	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0.98
ENSG00000259610	0	39	17	0	2	1	0	2	0	0	0	0	24	0	0	0	17	0	0	22
ENSG00000259611	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259612	0	0	2	0	2	1	1	3	4	1	2	3	0	0	0	3	1	0	1	6
ENSG00000259639	0	0.99	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000259692	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91	0	0	0
ENSG00000259746	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000259752	0	0	0	0	0	0	0	0	0	1.1	0	0	0	0	1.84	0.35	0	1	0	0
ENSG00000259756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000259776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000259782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03	0	1	0	0
