id	group_1_sample_1_ER-ERR1084811_PE	group_1_sample_2_ER-ERR1084806_PE	group_1_sample_3_ER-ERR1084805_PE	group_1_sample_4_ER-ERR1084775_PE	group_1_sample_5_ER-ERR1084765_PE	group_1_sample_6_ER-ERR1084764_PE	group_1_sample_7_ER-ERR1084763_PE	group_2_sample_10_TN-ERR1084799_PE	group_2_sample_11_TN-ERR1084798_PE	group_2_sample_12_TN-ERR1084768_PE	group_2_sample_13_TN-ERR1084766_PE	group_2_sample_1_TN-ERR1084810_PE	group_2_sample_2_TN-ERR1084809_PE	group_2_sample_3_TN-ERR1084808_PE	group_2_sample_4_TN-ERR1084807_PE	group_2_sample_5_TN-ERR1084804_PE	group_2_sample_6_TN-ERR1084803_PE	group_2_sample_7_TN-ERR1084802_PE	group_2_sample_8_TN-ERR1084801_PE	group_2_sample_9_TN-ERR1084800_PE
ENSG00000260372	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000260456	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000260465	62.95	128.99	62.53	92.67	89.08	129.53	99.53	0.00	121.85	116.97	927.19	783.30	225.58	36.60	57.78	104.50	231.02	206.50	365.75	70.23
ENSG00000260495	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000260581	1.00	0.00	1.00	0.00	1.00	0.00	0.00	1.00	6.00	20.00	18.00	19.00	2.00	35.00	9.00	0.00	1.00	0.00	7.00	0.00
ENSG00000260644	7.81	6.34	3.85	4.20	2.63	5.49	5.92	2.13	5.23	3.30	0.00	3.54	16.30	6.68	15.12	2.37	5.66	5.70	10.01	83.80
ENSG00000260698	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000260742	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000260774	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000260790	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000260853	0.00	3.96	1.00	5.00	0.00	1.00	0.00	1.00	2.00	1.00	92.00	66.68	2.00	2.00	2.00	3.00	0.00	2.00	2.00	1.00
ENSG00000260862	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000260872	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000260905	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	1.00	1.00	0.00	0.00	0.00	2.00	0.00	0.00	1.00	0.00	0.00
ENSG00000260913	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000260916	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000260927	0.00	1.00	3.00	0.00	0.00	1.00	0.00	2.00	5.00	6.00	7.00	5.00	4.00	1.00	6.00	0.00	0.00	4.00	10.00	3.00
ENSG00000260973	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.67	0.00	0.00	0.00	1.54	0.00	0.00	0.00	0.00	0.00
ENSG00000260975	0.00	2.20	0.00	0.00	0.00	0.00	0.00	1.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000261026	0.00	48.00	3.00	4.00	4.00	0.00	3.00	2.00	0.00	3.00	1.00	0.00	1.00	4.00	1.00	2.00	0.00	0.00	1.00	6.00
ENSG00000261088	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000261126	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	1.00	0.00	0.00	2.00	2.00	1.00	1.00	0.00	0.00	0.00	0.00	2.00
ENSG00000261175	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	27.00	82.00	0.00	110.00	30.00	1.00	31.00	56.00	0.00	10.00	28.00	29.00
ENSG00000261254	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000261324	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000261367	0.00	1.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000261467	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.14	0.60	0.00	0.00	0.00	1.00	2.00	0.96	0.00	0.00	0.00	0.00
ENSG00000261501	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000261556	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.78	0.00	0.00	0.00	0.00
ENSG00000261557	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000261599	7.81	6.34	3.85	4.20	2.63	5.49	5.92	2.13	5.23	3.30	0.00	3.54	16.30	6.68	15.12	2.37	5.66	5.70	10.01	83.80
ENSG00000261602	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000261609	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000261642	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
ENSG00000261653	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000261655	0.00	2.00	3.00	0.00	2.00	1.00	0.00	4.00	7.00	18.00	26.00	9.00	5.00	52.00	4.00	27.00	89.00	0.00	15.00	2.00
ENSG00000261659	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000261732	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000261780	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000261796	0.00	0.00	1.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.22	0.00	0.00	0.00	0.00	0.00
ENSG00000261804	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.90	1.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000261821	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00	3.00	0.00	0.00	0.00	1.13	0.00	0.00	0.00	0.00	0.00
ENSG00000261824	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000261826	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000261848	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00
ENSG00000262074	0.00	1.59	6.00	0.00	3.54	2.00	0.00	3.61	12.49	46.79	3.31	0.00	15.76	2.58	24.26	4.00	63.12	6.52	13.66	201.13
ENSG00000262202	2.79	2.31	0.00	0.00	1.00	2.00	0.00	1.00	0.00	9.99	0.00	0.00	5.65	7.48	32.14	0.00	2.14	2.77	0.00	0.00
ENSG00000262692	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000262732	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.65	0.00	0.00	1.00	1.00	0.00	0.88	0.00	0.00	0.00	0.00	0.00
ENSG00000262833	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000262943	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000263020	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000263072	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000263203	591.66	540.44	1119.63	820.58	836.58	880.15	885.88	1018.52	1219.80	774.35	400.04	554.16	1272.43	566.15	1028.03	1210.34	729.82	453.80	842.59	1049.02
ENSG00000263234	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	1.56	0.00	0.00	0.00	0.00	3.01	0.00	0.00
ENSG00000263551	2.00	12.58	1.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.81
ENSG00000263585	135.83	447.30	129.55	221.91	251.49	241.14	106.75	160.65	296.95	281.58	65.73	490.45	198.74	42.42	156.72	263.08	597.82	585.77	339.74	171.54
ENSG00000263591	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000263633	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000263731	0.00	0.00	0.00	0.00	2.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000263812	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000263911	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000263934	12.70	9.36	1.00	6.00	1.00	1.00	1.00	5.39	9.47	71.80	2.82	4.75	140.31	18.83	363.75	1.00	49.08	53.25	73.41	79.87
ENSG00000263990	4.00	1.00	3.00	2.00	0.00	1.00	0.00	9.00	4.00	3.00	17.00	21.00	1.00	1.00	8.00	4.00	3.00	5.00	5.00	2.00
ENSG00000264043	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000264057	0.22	7.92	0.00	0.00	0.00	0.00	0.00	2.00	4.71	5.06	2.03	0.00	1.51	0.00	5.83	0.00	1.77	1.03	0.87	0.00
ENSG00000264194	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.64	0.96	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000264198	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.00	3.03	0.99	0.00	0.00	0.00
ENSG00000264347	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.98	0.00	0.00	0.00	0.00
ENSG00000264352	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000264920	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	2.01	0.00
ENSG00000264923	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000264949	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000265043	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000265073	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000265185	2.51	9.43	0.00	11.00	1.46	2.00	2.00	0.00	34.03	276.41	9.87	15.25	227.27	49.11	477.85	0.00	177.66	58.46	190.93	0.00
ENSG00000265242	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000265414	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000265494	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	2.00
ENSG00000265692	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000265784	0.00	519.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.41	46.59	0.00	0.00	0.00	176.64	67.98	166.07	0.00
ENSG00000265868	0.00	2.94	0.98	1.00	1.94	2.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	1.00	2.00	0.00	1.80	0.00	1.00	0.00
ENSG00000265933	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.00	0.00	0.00	70.00	92.00	72.00	37.00	4.00	0.00	1476.00	0.00	0.00	68.00
ENSG00000266340	0.00	2.52	1.00	0.84	0.00	0.00	3.64	1.00	0.00	0.00	0.00	1.38	3.90	0.08	1.01	1.51	0.00	0.00	0.00	1.07
ENSG00000266345	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000266405	3.00	9.00	1.00	2.00	6.00	1.00	2.00	7.00	5.00	23.00	23.00	14.00	8.00	2.00	3.00	8.00	10.00	7.00	10.00	5.00
ENSG00000266560	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.99	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000266821	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.02	0.00	0.00	0.00	0.00	1.00
ENSG00000266896	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000266990	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00
ENSG00000267009	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267028	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000267100	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267121	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267165	0.00	20.87	52.68	8.90	11.28	0.00	0.00	116.54	54.01	25.09	155.77	256.23	94.44	0.00	86.79	80.43	15.98	88.77	113.23	12.30
ENSG00000267187	0.00	0.00	0.00	0.00	2.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00
ENSG00000267205	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267250	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267284	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.95	0.00	0.00
ENSG00000267309	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000267353	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.44	0.00	0.00	0.00	0.00	0.00	0.00	0.98	0.00	0.00	0.00	0.00
ENSG00000267356	0.00	0.00	1.35	0.00	0.00	0.00	0.00	3.00	6.01	2.00	7.50	4.05	0.00	0.00	6.00	0.00	0.00	3.00	2.00	2.00
ENSG00000267365	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	6.00	3.00	0.00	0.00	5.00	1.00	0.00	1.00	5.00
ENSG00000267368	0.00	2.00	0.00	0.00	3.00	2.00	1.00	1.00	0.00	3.00	0.00	1.00	4.00	1.00	1.00	2.00	0.00	1.00	4.00	0.00
ENSG00000267383	1.00	0.98	2.00	0.00	0.00	1.00	0.00	1.10	0.00	0.99	0.00	11.75	1.96	0.00	1.03	3.24	0.82	1.08	1.00	1.00
ENSG00000267385	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267402	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267423	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000267484	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000267520	24.67	59.27	3.13	23.06	5.00	5.18	4.14	5.51	10.91	6.64	12.57	13.19	35.40	5.16	3.03	20.99	10.22	19.23	22.17	18.99
ENSG00000267580	53.21	57.43	6.96	102.21	31.99	17.17	0.00	19.12	39.62	11.92	0.00	0.69	89.69	51.96	12.15	14.00	166.79	14.30	43.55	22.07
ENSG00000267633	0.00	5.84	5.70	0.00	0.35	0.00	0.00	2.69	59.46	18.47	24.74	21.95	9.18	4.85	0.00	0.00	15.35	0.53	19.25	0.00
ENSG00000267650	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267696	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	5.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267834	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.51	0.00	1.00	0.00	1.01	0.00	0.00
ENSG00000267884	4.00	48.79	0.00	2.34	0.00	0.00	0.79	0.00	47.99	177.51	2.32	25.30	18.02	4.49	52.73	0.00	0.00	2.00	11.00	4.00
ENSG00000267890	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.35	1.00	0.00	1.40	0.00	0.00	2.16	9.67	0.00	22.42	0.00	0.00	0.00
ENSG00000267893	4.00	0.00	0.00	0.00	0.00	0.00	0.00	54.00	1.00	43.00	0.00	24.00	7.00	2.00	81.00	9.00	0.00	63.00	4.00	40.00
ENSG00000267906	0.00	2.89	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.99	0.00	1.48	0.00	1.94	0.08
ENSG00000267939	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000267957	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000268006	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000268156	0.62	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000268174	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000268205	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000268211	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
ENSG00000268220	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000268222	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000268240	0.00	0.00	2.64	0.00	0.00	0.00	0.00	1.71	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00
ENSG00000268470	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000268549	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000268657	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000268658	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000268784	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.84
ENSG00000268802	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000268864	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000268912	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000269044	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00
ENSG00000269110	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000269296	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.49
ENSG00000269402	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000269410	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000269468	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.68	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000269473	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000269480	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000269486	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000269609	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000269633	1.01	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.57	0.00	0.00	0.99
ENSG00000269657	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000269746	1.05	1.29	2.01	0.14	1.60	0.00	0.00	5.17	5.31	2.60	1.00	1.11	8.93	0.00	2.38	10.87	2.87	0.14	4.66	1.89
ENSG00000269758	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000269774	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
